date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:44:36	42318/42318	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2005:09:52%20GMT	https://s2.wp.com/_static/??/wp-content/js/jquery/jquery.autoresize.js,/wp-content/mu-plugins/highlander-comments/script.js?m=1479964158j	C:/My%20Web%20Sites/Innoculus/s2.wp.com/_static/index1575.html	(from https://innoculusteam.wordpress.com/portfolio/project-001-world-domination/)
22:44:36	50/50	---M--	200	added ('OK')	image/gif	date:Sat,%2011%20Feb%202017%2011:44:35%20GMT	https://pixel.wp.com/g.gif?v=wpcom2&x_grav-hover=	C:/My%20Web%20Sites/Innoculus/pixel.wp.com/g9818.gif	(from http://0.gravatar.com/js/gprofiles.js?ver=201706y)
22:44:36	18418/18418	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2011%20Feb%202017%2011:44:35%20GMT	https://innoculusteam.wordpress.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/My%20Web%20Sites/Innoculus/innoculusteam.wordpress.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://0.gravatar.com/js/gprofiles.js?ver=201706y)
22:44:36	958/958	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	https://innoculusteam.wordpress.com/portfolio/project-001-world-domination/feed/	C:/My%20Web%20Sites/Innoculus/innoculusteam.wordpress.com/portfolio/project-001-world-domination/feed/index.html	(from https://innoculusteam.wordpress.com/portfolio/project-001-world-domination/)
22:44:36	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2011%20Feb%202017%2011:44:36%20GMT	https://innoculusteam.wordpress.com/g.gif	C:/My%20Web%20Sites/Innoculus/innoculusteam.wordpress.com/g.12.delayed	(from http://stats.wp.com/w.js?56)
22:44:37	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2011%20Feb%202017%2011:44:36%20GMT	https://innoculusteam.wordpress.com/c.gif	C:/My%20Web%20Sites/Innoculus/innoculusteam.wordpress.com/c.gif	(from http://stats.wp.com/w.js?56)
22:44:37	43/43	---M--	200	added ('OK')	image/gif	date:Sat,%2011%20Feb%202017%2011:44:36%20GMT	http://pixel.wp.com/t.gif	C:/My%20Web%20Sites/Innoculus/pixel.wp.com/t.gif	(from http://stats.wp.com/w.js?56)
22:44:38	671/671	---MC-	200	added ('OK')	text/plain	date:Sat,%2011%20Feb%202017%2011:44:37%20GMT	https://s0.wp.com/robots.txt		(from https://innoculusteam.wordpress.com/blog/)
22:44:38	917/917	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	https://innoculusteam.wordpress.com/2017/02/11/firstpost/feed/	C:/My%20Web%20Sites/Innoculus/innoculusteam.wordpress.com/2017/02/11/firstpost/feed/index.html	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
22:44:38	62767/62767	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Feb%202017%2007:27:41%20GMT	https://innoculusteam.files.wordpress.com/2017/02/alternate-sidebar1.jpg?w=660	C:/My%20Web%20Sites/Innoculus/innoculusteam.files.wordpress.com/2017/02/alternate-sidebar1996c.jpg	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
22:44:39	21452/21452	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202017%2011:44:38%20GMT	https://innoculusteam.wordpress.com/tag/introduction/	C:/My%20Web%20Sites/Innoculus/innoculusteam.wordpress.com/tag/introduction/index.html	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
22:44:39	28217/28217	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Feb%202017%2007:27:41%20GMT	https://innoculusteam.files.wordpress.com/2017/02/homepage11.jpg?w=535&h=357	C:/My%20Web%20Sites/Innoculus/innoculusteam.files.wordpress.com/2017/02/homepage11e2a9.jpg	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
22:44:39	22850/22850	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Feb%202017%2011:44:38%20GMT	https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carouselaccd.css	(from https://innoculusteam.wordpress.com/2017/02/11/firstpost/)
22:44:39	666/666	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2017:47:31%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:40	8449/8449	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22536f1b2c074b801f58e0e8a64ff57572%22	https://innoculusteam.wordpress.com/author/vancratt/feed/	C:/My%20Web%20Sites/Innoculus/innoculusteam.wordpress.com/author/vancratt/feed/index.html	(from https://innoculusteam.wordpress.com/author/vancratt/)
22:44:40	523/523	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2004:17:51%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:40	581/581	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2017:47:31%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:40	602/602	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Nov%202015%2019:23:31%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:41	592/592	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2004:17:51%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress-2x.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:41	1414/1414	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2021:35:51%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter-2x.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:41	1027/1027	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2004:17:51%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook-2x.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:41	1134/1134	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2021:35:51%20GMT	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1@2x.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1@2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:41	1984/1984	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2021:35:47%20GMT	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:42	1232/1232	---M--	200	added ('OK')	image/gif	date:Fri,%2013%20Nov%202015%2004:17:55%20GMT	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:42	1232/1232	---M--	200	added ('OK')	image/gif	date:Fri,%2013%20Nov%202015%2017:47:28%20GMT	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:43	10819/10819	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Nov%202015%2021:35:47%20GMT	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
22:44:43	671/671	---MC-	200	added ('OK')	text/plain	date:Sat,%2011%20Feb%202017%2011:44:42%20GMT	https://s2.wp.com/robots.txt		(from https://innoculusteam.wordpress.com/portfolio/project-001-world-domination/)
22:44:43	4529/4529	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2021:35:53%20GMT	https://s1.wp.com/wp-content/mu-plugins/carousel/images/arrows.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/carousel/images/arrows.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
22:44:43	8466/8466	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228436200a9489466408541bec2180986b%22	https://innoculusteam.wordpress.com/tag/introduction/feed/	C:/My%20Web%20Sites/Innoculus/innoculusteam.wordpress.com/tag/introduction/feed/index.html	(from https://innoculusteam.wordpress.com/tag/introduction/)
22:44:43	10063/10063	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2017:47:31%20GMT	https://s1.wp.com/wp-content/mu-plugins/carousel/images/arrows-2x.png	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/carousel/images/arrows-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
22:44:43	1318/1318	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Nov%202015%2019:23:30%20GMT	https://s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite.png?5	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-spritee4da.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
22:44:44	2076/2076	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202015%2017:47:31%20GMT	https://s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite-2x.png?5	C:/My%20Web%20Sites/Innoculus/s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite-2xe4da.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
